period,midpoint,Raw SEC,Smooth SEC,dH,Subregion
2003/10 - 2008/10,2006-04-30 13:01:56.015625,-0.023,-0.023,3.2320543763344176,Ipp-J
2003/11 - 2008/11,2006-05-31 13:14:14.296875,-0.021,-0.022,3.209857300214935,Ipp-J
2003/12 - 2008/12,2006-06-30 12:48:50.273438,-0.021,-0.022,3.1884232967277057,Ipp-J
2004/01 - 2009/01,2006-07-31 13:01:08.554688,-0.021,-0.03,3.1669892932404764,Ipp-J
2004/02 - 2009/02,2006-08-30 01:22:08.906250,-0.021,-0.039,3.145555289753247,Ipp-J
2004/03 - 2009/03,2006-09-29 00:56:44.882812,-0.065,-0.048,3.1023754154448397,Ipp-J
2004/04 - 2009/04,2006-10-30 00:09:03.164062,-0.065,-0.056,3.0374496703152545,Ipp-J
2004/05 - 2009/05,2006-11-28 23:43:39.140625,-0.065,-0.065,2.972523925185669,Ipp-J
2004/06 - 2009/06,2006-12-29 23:55:57.421875,-0.065,-0.069,2.907598180056084,Ipp-J
2004/07 - 2009/07,2007-01-29 00:02:43.476562,-0.065,-0.074,2.8426724349264987,Ipp-J
2004/08 - 2009/08,2007-03-01 00:15:01.757812,-0.087,-0.078,2.7666975905303843,Ipp-J
2004/09 - 2009/09,2007-04-01 00:55:09.960938,-0.087,-0.083,2.679673646867741,Ipp-J
2004/10 - 2009/10,2007-05-01 01:01:56.015625,-0.087,-0.087,2.5926497032050975,Ipp-J
2004/11 - 2009/11,2007-06-01 01:14:14.296875,-0.087,-0.088,2.505625759542454,Ipp-J
2004/12 - 2009/12,2007-07-01 00:48:50.273438,-0.089,-0.088,2.4178246309165843,Ipp-J
2005/01 - 2010/01,2007-08-01 01:08:15.703125,-0.089,-0.088,2.329246317327488,Ipp-J
2005/02 - 2010/02,2007-08-30 01:16:31.406250,-0.089,-0.089,2.240668003738392,Ipp-J
2005/03 - 2010/03,2007-09-29 00:56:18.515625,-0.089,-0.083,2.152089690149296,Ipp-J
2005/04 - 2010/04,2007-10-30 00:11:46.640625,-0.089,-0.078,2.0635113765602,Ipp-J
2005/05 - 2010/05,2007-11-28 23:51:33.750000,-0.061,-0.072,1.9887112111900933,Ipp-J
2005/06 - 2010/06,2007-12-30 00:07:01.875000,-0.061,-0.067,1.927689194038976,Ipp-J
2005/07 - 2010/07,2008-01-28 23:46:48.984375,-0.061,-0.057,1.8666671768878587,Ipp-J
2005/08 - 2010/08,2008-02-29 00:02:17.109375,-0.061,-0.048,1.8056451597367413,Ipp-J
2005/09 - 2010/09,2008-03-31 01:17:45.234375,-0.039,-0.04,1.7556961582158692,Ipp-J
2005/10 - 2010/10,2008-04-30 00:57:32.343750,-0.019,-0.031,1.726956959173549,Ipp-J
2005/11 - 2010/11,2008-05-31 01:13:00.468750,-0.019,-0.023,1.7083545469795354,Ipp-J
2005/12 - 2010/12,2008-06-30 00:52:47.578125,-0.019,-0.025,1.6897521347855218,Ipp-J
2006/01 - 2011/01,2008-07-31 01:08:15.703125,-0.019,-0.031,1.6711497225915082,Ipp-J
2006/02 - 2011/02,2008-08-29 01:16:31.406250,-0.051,-0.038,1.6364798688446172,Ipp-J
2006/03 - 2011/03,2008-09-28 00:56:18.515625,-0.051,-0.044,1.5857425735448487,Ipp-J
2006/04 - 2011/04,2008-10-29 00:11:46.640625,-0.051,-0.051,1.5350052782450803,Ipp-J
2006/05 - 2011/05,2008-11-27 23:51:33.750000,-0.051,-0.049,1.4842679829453118,Ipp-J
2006/06 - 2011/06,2008-12-29 00:07:01.875000,-0.051,-0.047,1.4335306876455434,Ipp-J
2006/07 - 2011/07,2009-01-27 23:46:48.984375,-0.042,-0.045,1.3873628688161261,Ipp-J
2006/08 - 2011/08,2009-02-28 00:02:17.109375,-0.042,-0.043,1.3457645264570601,Ipp-J
2006/09 - 2011/09,2009-03-31 01:17:45.234375,-0.042,-0.036,1.3041661840979941,Ipp-J
2006/10 - 2011/10,2009-04-30 00:57:32.343750,-0.042,-0.029,1.262567841738928,Ipp-J
2006/11 - 2011/11,2009-05-31 01:13:00.468750,-0.011,-0.023,1.2361696439911611,Ipp-J
2006/12 - 2011/12,2009-06-30 00:52:47.578125,-0.011,-0.017,1.2249715908546932,Ipp-J
2007/01 - 2012/01,2009-07-31 01:01:08.554688,-0.011,-0.011,1.2137735377182253,Ipp-J
2007/02 - 2012/02,2009-08-29 01:02:17.109375,-0.011,-0.008,1.2025754845817573,Ipp-J
2007/03 - 2012/03,2009-09-28 12:56:44.882812,-0.011,-0.005,1.1913774314452894,Ipp-J
2007/04 - 2012/04,2009-10-29 12:09:03.164062,0.004,-0.002,1.1878767349408008,Ipp-J
2007/05 - 2012/05,2009-11-28 11:43:39.140625,0.004,0.001,1.1920733950682916,Ipp-J
2007/06 - 2012/06,2009-12-29 11:55:57.421875,0.004,0.003,1.1962700551957823,Ipp-J
2007/07 - 2012/07,2010-01-28 12:02:43.476562,0.004,0.008,1.200466715323273,Ipp-J
2007/08 - 2012/08,2010-02-28 12:15:01.757812,-0.003,0.014,1.200879097043071,Ipp-J
2007/09 - 2012/09,2010-03-31 12:55:09.960938,0.031,0.019,1.2148208811995573,Ipp-J
2007/10 - 2012/10,2010-04-30 13:01:56.015625,0.031,0.024,1.2460763462004252,Ipp-J
2007/11 - 2012/11,2010-05-31 13:14:14.296875,0.031,0.029,1.277331811201293,Ipp-J
2007/12 - 2012/12,2010-06-30 12:48:50.273438,0.031,0.027,1.3085872762021609,Ipp-J
2008/01 - 2013/01,2010-07-31 13:01:08.554688,0.021,0.025,1.3348545458284207,Ipp-J
2008/02 - 2013/02,2010-08-30 01:22:08.906250,0.021,0.023,1.3561336200800724,Ipp-J
2008/03 - 2013/03,2010-09-29 00:56:44.882812,0.021,0.021,1.3774126943317242,Ipp-J
2008/04 - 2013/04,2010-10-30 01:09:03.164062,0.021,0.025,1.398691768583376,Ipp-J
2008/05 - 2013/05,2010-11-28 23:43:39.140625,0.021,0.03,1.4199708428350277,Ipp-J
2008/06 - 2013/06,2010-12-29 23:55:57.421875,0.042,0.034,1.4516108993557282,Ipp-J
2008/07 - 2013/07,2011-01-29 00:02:43.476562,0.042,0.038,1.4936119381454773,Ipp-J
2008/08 - 2013/08,2011-03-01 00:15:01.757812,0.042,0.04,1.5356129769352265,Ipp-J
2008/09 - 2013/09,2011-04-01 00:55:09.960938,0.042,0.038,1.5776140157249756,Ipp-J
2008/10 - 2013/10,2011-05-01 01:01:56.015625,0.031,0.036,1.614360655483324,Ipp-J
2008/11 - 2013/11,2011-06-01 01:14:14.296875,0.031,0.034,1.6458528962102719,Ipp-J
2008/12 - 2013/12,2011-07-01 00:48:50.273438,0.031,0.031,1.6773451369372196,Ipp-J
2009/01 - 2014/01,2011-08-01 01:08:15.703125,0.031,0.031,1.7088373776641674,Ipp-J
2009/02 - 2014/02,2011-08-30 01:16:31.406250,0.031,0.03,1.7403296183911152,Ipp-J
2009/03 - 2014/03,2011-09-29 00:56:18.515625,0.027,0.029,1.7696829054621048,Ipp-J
2009/04 - 2014/04,2011-10-30 01:11:46.640625,0.027,0.028,1.7968972388771363,Ipp-J
2009/05 - 2014/05,2011-11-28 23:51:33.750000,0.027,0.026,1.8241115722921677,Ipp-J
2009/06 - 2014/06,2011-12-30 00:07:01.875000,0.027,0.024,1.8513259057071991,Ipp-J
2009/07 - 2014/07,2012-01-28 23:46:48.984375,0.021,0.023,1.875584026623983,Ipp-J
2009/08 - 2014/08,2012-02-29 00:02:17.109375,0.019,0.021,1.8955313049373217,Ipp-J
2009/09 - 2014/09,2012-03-31 01:17:45.234375,0.019,0.019,1.914123953145463,Ipp-J
2009/10 - 2014/10,2012-04-30 00:57:32.343750,0.019,0.015,1.9327166013536043,Ipp-J
2009/11 - 2014/11,2012-05-31 01:13:00.468750,0.019,0.012,1.9513092495617457,Ipp-J
2009/12 - 2014/12,2012-06-30 00:52:47.578125,0.002,0.009,1.9614922379842028,Ipp-J
2010/01 - 2015/01,2012-07-31 01:08:15.703125,0.002,0.005,1.9632655666209757,Ipp-J
2010/02 - 2015/02,2012-08-29 01:16:31.406250,0.002,0.002,1.9650388952577487,Ipp-J
2010/03 - 2015/03,2012-09-28 00:56:18.515625,0.002,0.005,1.9668122238945216,Ipp-J
2010/04 - 2015/04,2012-10-29 00:11:46.640625,0.002,0.008,1.9685855525312945,Ipp-J
2010/05 - 2015/05,2012-11-27 23:51:33.750000,0.017,0.011,1.9781833956367336,Ipp-J
2010/06 - 2015/06,2012-12-29 00:07:01.875000,0.017,0.014,1.9956057532108389,Ipp-J
2010/07 - 2015/07,2013-01-27 23:46:48.984375,0.017,0.018,2.013028110784944,Ipp-J
2010/08 - 2015/08,2013-02-28 00:02:17.109375,0.017,0.018,2.0304504683590494,Ipp-J
2010/09 - 2015/09,2013-03-31 00:17:45.234375,0.018,0.018,2.0482507203123532,Ipp-J
2010/10 - 2015/10,2013-04-30 00:57:32.343750,0.018,0.018,2.0664288666448556,Ipp-J
2010/11 - 2015/11,2013-05-31 01:13:00.468750,0.018,0.018,2.084607012977358,Ipp-J
2010/12 - 2015/12,2013-06-30 00:52:47.578125,0.018,0.014,2.1027851593098603,Ipp-J
2011/01 - 2016/01,2013-07-31 01:01:08.554688,0.018,0.011,2.1209633056423627,Ipp-J
2011/02 - 2016/02,2013-08-29 01:02:17.109375,-0.001,0.007,2.1297184666327666,Ipp-J
2011/03 - 2016/03,2013-09-28 12:56:44.882812,-0.001,0.003,2.129050642281072,Ipp-J
2011/04 - 2016/04,2013-10-29 12:09:03.164062,-0.001,-0.0,2.128382817929378,Ipp-J
2011/05 - 2016/05,2013-11-28 11:43:39.140625,-0.001,0.003,2.1277149935776833,Ipp-J
2011/06 - 2016/06,2013-12-29 11:55:57.421875,0.0,0.006,2.1276147042080993,Ipp-J
2011/07 - 2016/07,2014-01-28 12:02:43.476562,0.015,0.009,2.135244014527416,Ipp-J
2011/08 - 2016/08,2014-02-28 12:15:01.757812,0.015,0.012,2.1500353895535227,Ipp-J
2011/09 - 2016/09,2014-03-31 12:55:09.960938,0.015,0.018,2.1648267645796295,Ipp-J
2011/10 - 2016/10,2014-04-30 13:01:56.015625,0.015,0.02,2.1796181396057364,Ipp-J
2011/11 - 2016/11,2014-05-31 13:14:14.296875,0.029,0.023,2.2014454368909355,Ipp-J
2011/12 - 2016/12,2014-06-30 12:48:50.273438,0.029,0.026,2.230308656435227,Ipp-J
2012/01 - 2017/01,2014-07-31 13:01:08.554688,0.029,0.029,2.2591718759795185,Ipp-J
2012/02 - 2017/02,2014-08-30 01:22:08.906250,0.029,0.027,2.28803509552381,Ipp-J
2012/03 - 2017/03,2014-09-29 00:56:44.882812,0.029,0.026,2.3168983150681015,Ipp-J
2012/04 - 2017/04,2014-10-30 00:09:03.164062,0.021,0.024,2.3418928578903433,Ipp-J
2012/05 - 2017/05,2014-11-28 23:43:39.140625,0.021,0.023,2.3630187239905354,Ipp-J
2012/06 - 2017/06,2014-12-29 23:55:57.421875,0.021,0.017,2.3841445900907274,Ipp-J
2012/07 - 2017/07,2015-01-29 00:02:43.476562,0.021,0.013,2.4052704561909195,Ipp-J
2012/08 - 2017/08,2015-03-01 00:15:01.757812,0.002,0.009,2.416646419587778,Ipp-J
2012/09 - 2017/09,2015-04-01 00:55:09.960938,0.002,0.006,2.4182724802813027,Ipp-J
2012/10 - 2017/10,2015-05-01 01:01:56.015625,0.002,0.002,2.4198985409748275,Ipp-J
2012/11 - 2017/11,2015-06-01 01:14:14.296875,0.002,0.003,2.4215246016683523,Ipp-J
2012/12 - 2017/12,2015-07-01 00:48:50.273438,0.002,0.004,2.423150662361877,Ipp-J
2013/01 - 2018/01,2015-08-01 01:08:15.703125,0.008,0.006,2.4280740830290597,Ipp-J
2013/02 - 2018/02,2015-08-30 01:16:31.406250,0.008,0.007,2.4362948636699002,Ipp-J
2013/03 - 2018/03,2015-09-29 00:56:18.515625,0.008,0.01,2.4445156443107408,Ipp-J
2013/04 - 2018/04,2015-10-30 00:11:46.640625,0.008,0.011,2.4527364249515813,Ipp-J
2013/05 - 2018/05,2015-11-28 23:51:33.750000,0.018,0.012,2.465706858522026,Ipp-J
2013/06 - 2018/06,2015-12-30 00:07:01.875000,0.012,0.013,2.4807790794584434,Ipp-J
2013/07 - 2018/07,2016-01-28 23:46:48.984375,0.012,0.013,2.49320343483123,Ipp-J
2013/08 - 2018/08,2016-02-29 00:02:17.109375,0.012,0.015,2.5056277902040165,Ipp-J
2013/09 - 2018/09,2016-03-31 01:17:45.234375,0.012,0.018,2.518052145576803,Ipp-J
2013/10 - 2018/10,2016-04-30 00:57:32.343750,0.026,0.021,2.537413774727611,Ipp-J
2013/11 - 2018/11,2016-05-31 01:13:00.468750,0.026,0.024,2.56371267765644,Ipp-J
2013/12 - 2018/12,2016-06-30 00:52:47.578125,0.026,0.026,2.5900115805852693,Ipp-J
2014/01 - 2019/01,2016-07-31 01:08:15.703125,0.026,0.024,2.6163104835140985,Ipp-J
2014/02 - 2019/02,2016-08-29 01:16:31.406250,0.026,0.021,2.6426093864429276,Ipp-J
2014/03 - 2019/03,2016-09-28 00:56:18.515625,0.014,0.019,2.6627671990718227,Ipp-J
2014/04 - 2019/04,2016-10-29 01:11:46.640625,0.014,0.016,2.6767839214007836,Ipp-J
2014/05 - 2019/05,2016-11-27 23:51:33.750000,0.014,0.012,2.6908006437297445,Ipp-J
2014/06 - 2019/06,2016-12-29 00:07:01.875000,0.014,0.011,2.7048173660587054,Ipp-J
2014/07 - 2019/07,2017-01-27 23:46:48.984375,0.006,0.009,2.7149756804283243,Ipp-J
2014/08 - 2019/08,2017-02-28 00:02:17.109375,0.006,0.008,2.721275586838601,Ipp-J
2014/09 - 2019/09,2017-03-31 01:17:45.234375,0.006,0.006,2.727575493248878,Ipp-J
2014/10 - 2019/10,2017-04-30 00:57:32.343750,0.006,0.002,2.733875399659155,Ipp-J
2014/11 - 2019/11,2017-05-31 01:13:00.468750,0.006,-0.002,2.740175306069432,Ipp-J
2014/12 - 2019/12,2017-06-30 00:52:47.578125,-0.015,-0.006,2.736018304916797,Ipp-J
2015/01 - 2020/01,2017-07-31 01:01:08.554688,-0.015,-0.01,2.721404396201251,Ipp-J
2015/02 - 2020/02,2017-08-29 01:02:17.109375,-0.015,-0.015,2.706790487485705,Ipp-J
2015/03 - 2020/03,2017-09-28 12:56:44.882812,-0.015,-0.014,2.692176578770159,Ipp-J
2015/04 - 2020/04,2017-10-29 12:09:03.164062,-0.017,-0.014,2.6762150160211604,Ipp-J
2015/05 - 2020/05,2017-11-28 11:43:39.140625,-0.011,-0.013,2.6621574472810607,Ipp-J
2015/06 - 2020/06,2017-12-29 11:55:57.421875,-0.011,-0.012,2.651351526583312,Ipp-J
2015/07 - 2020/07,2018-01-28 12:02:43.476562,-0.011,-0.007,2.6405456058855634,Ipp-J
2015/08 - 2020/08,2018-02-28 12:15:01.757812,-0.011,-0.003,2.6297396851878148,Ipp-J
2015/09 - 2020/09,2018-03-31 12:55:09.960938,0.008,0.001,2.628377043380169,Ipp-J
2015/10 - 2020/10,2018-04-30 13:01:56.015625,0.008,0.004,2.6364576804626267,Ipp-J
2015/11 - 2020/11,2018-05-31 13:14:14.296875,0.008,0.008,2.6445383175450843,Ipp-J
2015/12 - 2020/12,2018-06-30 12:48:50.273438,0.008,0.005,2.652618954627542,Ipp-J
2016/01 - 2021/01,2018-07-31 13:01:08.554688,0.008,0.002,2.6606995917099994,Ipp-J
2016/02 - 2021/02,2018-08-30 01:22:08.906250,-0.008,-0.002,2.6606315464887302,Ipp-J
2016/03 - 2021/03,2018-09-29 00:56:44.882812,-0.008,-0.005,2.6524148189637344,Ipp-J
2016/04 - 2021/04,2018-10-30 00:09:03.164062,-0.008,-0.007,2.6441980914387386,Ipp-J
2016/05 - 2021/05,2018-11-28 23:43:39.140625,-0.008,-0.005,2.635981363913743,Ipp-J
2016/06 - 2021/06,2018-12-29 23:55:57.421875,-0.001,-0.004,2.6313983953150455,Ipp-J
2016/07 - 2021/07,2019-01-29 00:02:43.476562,-0.001,-0.002,2.6304491856426466,Ipp-J
2016/08 - 2021/08,2019-03-01 00:15:01.757812,-0.001,-0.001,2.6294999759702478,Ipp-J
2016/09 - 2021/09,2019-04-01 00:55:09.960938,-0.001,-0.002,2.628550766297849,Ipp-J
2016/10 - 2021/10,2019-05-01 01:01:56.015625,-0.001,-0.004,2.62760155662545,Ipp-J
2016/11 - 2021/11,2019-06-01 01:14:14.296875,-0.008,-0.005,2.623362453043228,Ipp-J
2016/12 - 2021/12,2019-07-01 00:48:50.273438,-0.008,-0.006,2.615833455551183,Ipp-J
2017/01 - 2022/01,2019-08-01 01:08:15.703125,-0.008,-0.008,2.6083044580591377,Ipp-J
2017/02 - 2022/02,2019-08-30 01:16:31.406250,-0.008,-0.007,2.6007754605670925,Ipp-J
2017/03 - 2022/03,2019-09-29 00:56:18.515625,-0.008,-0.006,2.5927858442009892,Ipp-J
2017/04 - 2022/04,2019-10-30 00:11:46.640625,-0.004,-0.005,2.5867621537472587,Ipp-J
2017/05 - 2022/05,2019-11-28 23:51:33.750000,-0.004,-0.005,2.583165008079959,Ipp-J
2017/06 - 2022/06,2019-12-30 00:07:01.875000,-0.004,-0.003,2.5795678624126595,Ipp-J
2017/07 - 2022/07,2020-01-28 23:46:48.984375,-0.004,-0.002,2.57597071674536,Ipp-J
2017/08 - 2022/08,2020-02-29 00:02:17.109375,-0.001,-0.002,2.573859282012563,Ipp-J
2017/09 - 2022/09,2020-03-31 01:17:45.234375,-0.001,-0.001,2.5732335582142696,Ipp-J
2017/10 - 2022/10,2020-04-30 00:57:32.343750,-0.001,-0.001,2.572607834415976,Ipp-J
2017/11 - 2022/11,2020-05-31 01:13:00.468750,-0.001,-0.002,2.5719821106176823,Ipp-J
2017/12 - 2022/12,2020-06-30 00:52:47.578125,-0.001,-0.004,2.5713563868193887,Ipp-J
2018/01 - 2023/01,2020-07-31 01:08:15.703125,-0.008,-0.005,2.5668838122219313,Ipp-J
2018/02 - 2023/02,2020-08-29 01:16:31.406250,-0.008,-0.007,2.55856438682531,Ipp-J
2018/03 - 2023/03,2020-09-28 00:56:18.515625,-0.008,-0.006,2.550244961428689,Ipp-J
2018/04 - 2023/04,2020-10-29 00:11:46.640625,-0.008,-0.003,2.5419255360320676,Ipp-J
2018/05 - 2023/05,2020-11-27 23:51:33.750000,0.004,-0.001,2.5399656908412,Ipp-J
2018/06 - 2023/06,2020-12-29 00:07:01.875000,0.004,0.002,2.5443654258560855,Ipp-J
2018/07 - 2023/07,2021-01-27 23:46:48.984375,0.004,0.004,2.548765160870971,Ipp-J
2018/08 - 2023/08,2021-02-28 00:02:17.109375,0.004,0.004,2.553164895885857,Ipp-J
2018/09 - 2023/09,2021-03-31 01:17:45.234375,0.004,0.004,2.5575646309007425,Ipp-J
1991/07 - 1996/07,1994-01-28 12:02:43.476562,-0.207,-0.207,0.0,I-Ipp
1991/08 - 1996/08,1994-02-28 12:15:01.757812,-0.206,-0.207,-0.20662669837474823,I-Ipp
1991/09 - 1996/09,1994-03-31 12:55:09.960938,-0.206,-0.207,-0.41304977238178253,I-Ipp
1991/10 - 1996/10,1994-04-30 13:01:56.015625,-0.206,-0.21,-0.6194728463888168,I-Ipp
1991/11 - 1996/11,1994-05-31 13:14:14.296875,-0.206,-0.213,-0.8258959203958511,I-Ipp
1991/12 - 1996/12,1994-06-30 12:48:50.273438,-0.223,-0.216,-1.0407101437449455,I-Ipp
1992/01 - 1997/01,1994-07-31 13:01:08.554688,-0.223,-0.22,-1.2639155164361,I-Ipp
1992/02 - 1997/02,1994-08-30 01:22:08.906250,-0.223,-0.2,-1.4871208891272545,I-Ipp
1992/03 - 1997/03,1994-09-29 00:56:44.882812,-0.223,-0.174,-1.710326261818409,I-Ipp
1992/04 - 1997/04,1994-10-30 00:09:03.164062,-0.106,-0.148,-1.8750151060521603,I-Ipp
1992/05 - 1997/05,1994-11-28 23:43:39.140625,-0.093,-0.122,-1.9747672192752361,I-Ipp
1992/06 - 1997/06,1994-12-29 23:55:57.421875,-0.093,-0.096,-2.0680991299450397,I-Ipp
1992/07 - 1997/07,1995-01-29 00:02:43.476562,-0.093,-0.044,-2.1614310406148434,I-Ipp
1992/08 - 1997/08,1995-03-01 00:15:01.757812,-0.093,0.005,-2.254762951284647,I-Ipp
1992/09 - 1997/09,1995-04-01 00:55:09.960938,0.152,0.054,-2.2256698682904243,I-Ipp
1992/10 - 1997/10,1995-05-01 01:01:56.015625,0.152,0.103,-2.0741517916321754,I-Ipp
1992/11 - 1997/11,1995-06-01 01:14:14.296875,0.152,0.152,-1.9226337149739265,I-Ipp
1992/12 - 1997/12,1995-07-01 00:48:50.273438,0.152,0.143,-1.7711156383156776,I-Ipp
1993/01 - 1998/01,1995-08-01 01:08:15.703125,0.152,0.135,-1.6195975616574287,I-Ipp
1993/02 - 1998/02,1995-08-30 01:16:31.406250,0.109,0.126,-1.4893452264368534,I-Ipp
1993/03 - 1998/03,1995-09-29 00:56:18.515625,0.109,0.117,-1.3803586326539516,I-Ipp
1993/04 - 1998/04,1995-10-30 00:11:46.640625,0.109,0.073,-1.2713720388710499,I-Ipp
1993/05 - 1998/05,1995-11-28 23:51:33.750000,0.109,0.037,-1.1623854450881481,I-Ipp
1993/06 - 1998/06,1995-12-30 00:07:01.875000,-0.07,0.001,-1.1431374214589596,I-Ipp
1993/07 - 1998/07,1996-01-28 23:46:48.984375,-0.07,-0.035,-1.2136279679834843,I-Ipp
1993/08 - 1998/08,1996-02-29 00:02:17.109375,-0.07,-0.07,-1.284118514508009,I-Ipp
1993/09 - 1998/09,1996-03-31 00:17:45.234375,-0.07,-0.074,-1.3546090610325336,I-Ipp
1993/10 - 1998/10,1996-04-30 00:57:32.343750,-0.07,-0.078,-1.4250996075570583,I-Ipp
1993/11 - 1998/11,1996-05-31 01:13:00.468750,-0.089,-0.082,-1.5048437714576721,I-Ipp
1993/12 - 1998/12,1996-06-30 00:52:47.578125,-0.089,-0.085,-1.593841552734375,I-Ipp
1994/01 - 1999/01,1996-07-31 01:08:15.703125,-0.089,-0.089,-1.6828393340110779,I-Ipp
1994/02 - 1999/02,1996-08-29 01:16:31.406250,-0.089,-0.051,-1.7718371152877808,I-Ipp
1994/03 - 1999/03,1996-09-28 00:56:18.515625,-0.089,-0.012,-1.8608348965644836,I-Ipp
1994/04 - 1999/04,1996-10-29 00:11:46.640625,0.103,0.026,-1.8540311753749847,I-Ipp
1994/05 - 1999/05,1996-11-27 23:51:33.750000,0.103,0.064,-1.751425951719284,I-Ipp
1994/06 - 1999/06,1996-12-29 00:07:01.875000,0.103,0.11,-1.6488207280635834,I-Ipp
1994/07 - 1999/07,1997-01-27 23:46:48.984375,0.103,0.117,-1.5462155044078827,I-Ipp
1994/08 - 1999/08,1997-02-28 00:02:17.109375,0.139,0.124,-1.4255873784422874,I-Ipp
1994/09 - 1999/09,1997-03-31 01:17:45.234375,0.139,0.131,-1.2869363501667976,I-Ipp
1994/10 - 1999/10,1997-04-30 00:57:32.343750,0.139,0.139,-1.1482853218913078,I-Ipp
1994/11 - 1999/11,1997-05-31 01:13:00.468750,0.139,0.126,-1.009634293615818,I-Ipp
1994/12 - 1999/12,1997-06-30 00:52:47.578125,0.139,0.114,-0.8709832653403282,I-Ipp
1995/01 - 2000/01,1997-07-31 01:01:08.554688,0.076,0.101,-0.7637439146637917,I-Ipp
1995/02 - 2000/02,1997-08-29 01:02:17.109375,0.076,0.088,-0.6879162415862083,I-Ipp
1995/03 - 2000/03,1997-09-28 12:56:44.882812,0.076,0.073,-0.612088568508625,I-Ipp
1995/04 - 2000/04,1997-10-29 12:09:03.164062,0.076,0.071,-0.5362608954310417,I-Ipp
1995/05 - 2000/05,1997-11-28 11:43:39.140625,0.062,0.068,-0.4671792797744274,I-Ipp
1995/06 - 2000/06,1997-12-29 11:55:57.421875,0.063,0.066,-0.4044206887483597,I-Ipp
1995/07 - 2000/07,1998-01-28 12:02:43.476562,0.063,0.063,-0.3412390649318695,I-Ipp
1995/08 - 2000/08,1998-02-28 12:15:01.757812,0.063,0.048,-0.27805744111537933,I-Ipp
1995/09 - 2000/09,1998-03-31 12:55:09.960938,0.063,0.034,-0.21487581729888916,I-Ipp
1995/10 - 2000/10,1998-04-30 13:01:56.015625,-0.01,0.019,-0.18850008258596063,I-Ipp
1995/11 - 2000/11,1998-05-31 13:14:14.296875,-0.01,0.004,-0.19893023697659373,I-Ipp
1995/12 - 2000/12,1998-06-30 12:48:50.273438,-0.01,0.005,-0.20936039136722684,I-Ipp
1996/01 - 2001/01,1998-07-31 13:01:08.554688,-0.01,0.016,-0.21979054575785995,I-Ipp
1996/02 - 2001/02,1998-08-30 01:22:08.906250,0.068,0.027,-0.19114110991358757,I-Ipp
1996/03 - 2001/03,1998-09-29 00:56:44.882812,0.043,0.038,-0.1355271302163601,I-Ipp
1996/04 - 2001/04,1998-10-30 00:09:03.164062,0.043,0.048,-0.09202819690108299,I-Ipp
1996/05 - 2001/05,1998-11-28 23:43:39.140625,0.043,0.049,-0.04852926358580589,I-Ipp
1996/06 - 2001/06,1998-12-29 23:55:57.421875,0.043,0.054,-0.005030330270528793,I-Ipp
1996/07 - 2001/07,1999-01-29 00:02:43.476562,0.071,0.06,0.05221297964453697,I-Ipp
1996/08 - 2001/08,1999-03-01 00:15:01.757812,0.071,0.065,0.1232006661593914,I-Ipp
1996/09 - 2001/09,1999-04-01 00:55:09.960938,0.071,0.071,0.19418835267424583,I-Ipp
1996/10 - 2001/10,1999-05-01 01:01:56.015625,0.071,0.052,0.26517603918910027,I-Ipp
1996/11 - 2001/11,1999-06-01 01:14:14.296875,0.071,0.032,0.3361637257039547,I-Ipp
1996/12 - 2001/12,1999-07-01 00:48:50.273438,-0.026,0.013,0.35873598884791136,I-Ipp
1997/01 - 2002/01,1999-08-01 01:08:15.703125,-0.026,-0.006,0.33289282862097025,I-Ipp
1997/02 - 2002/02,1999-08-30 01:16:31.406250,-0.026,-0.001,0.30704966839402914,I-Ipp
1997/03 - 2002/03,1999-09-29 00:56:18.515625,-0.026,0.023,0.28120650816708803,I-Ipp
1997/04 - 2002/04,1999-10-30 01:11:46.640625,0.097,0.048,0.31676194071769714,I-Ipp
1997/05 - 2002/05,1999-11-28 23:51:33.750000,0.097,0.072,0.4137159660458565,I-Ipp
1997/06 - 2002/06,1999-12-30 00:07:01.875000,0.097,0.097,0.5106699913740158,I-Ipp
1997/07 - 2002/07,2000-01-28 23:46:48.984375,0.097,0.073,0.6076240167021751,I-Ipp
1997/08 - 2002/08,2000-02-29 00:02:17.109375,0.097,0.049,0.7045780420303345,I-Ipp
1997/09 - 2002/09,2000-03-31 01:17:45.234375,-0.022,0.026,0.7420387724414468,I-Ipp
1997/10 - 2002/10,2000-04-30 00:57:32.343750,-0.022,0.002,0.7200062079355121,I-Ipp
1997/11 - 2002/11,2000-05-31 01:13:00.468750,-0.022,-0.006,0.6979736434295774,I-Ipp
1997/12 - 2002/12,2000-06-30 00:52:47.578125,-0.022,0.003,0.6759410789236426,I-Ipp
1998/01 - 2003/01,2000-07-31 01:08:15.703125,0.06,0.011,0.6951162032783031,I-Ipp
1998/02 - 2003/02,2000-08-29 01:16:31.406250,0.02,0.02,0.735510217025876,I-Ipp
1998/03 - 2003/03,2000-09-28 00:56:18.515625,0.02,0.028,0.7559154313057661,I-Ipp
1998/04 - 2003/04,2000-10-29 01:11:46.640625,0.02,0.032,0.7763206455856562,I-Ipp
1998/05 - 2003/05,2000-11-27 23:51:33.750000,0.02,0.044,0.7967258598655462,I-Ipp
1998/06 - 2003/06,2000-12-29 00:07:01.875000,0.079,0.055,0.8463120125234127,I-Ipp
